Name,location,distance(km),location_score,check_in_day,check_in_week,score,price
더 혹스턴 다운타운 LA (The Hoxton Downtown LA),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,8.6,224833
Motel Sakura - Adults Only,"글렌데일, 로스앤젤레스 (CA) ",7.2,7,2023-09-10,일,9.4,162348
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,9.2,222433
더블트리 호텔 몬로비아 파사데나 에어리어 (Doubletree Hotel Monrovia Pasadena Area),"파사데나, 로스앤젤레스 (CA) ",22.7,7,2023-09-10,일,8.5,218035
"The Wayfarer Downtown LA, Tapestry Collection by Hilton","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,7.8,193949
햄튼 인 앤 스위트 산타 모니카 (Hampton Inn & Suites Santa Monica),"산타 모니카, 로스앤젤레스 (CA) ",11.0,7,2023-09-10,일,7.7,353029
굿 나이트 인 칼라바사스 (Good Nite Inn Calabasas),"카노가 공원, 로스앤젤레스 (CA) ",29.5,7,2023-09-10,일,8.4,114097
멜로즈 호스텔 - 성인 전용 (Melrose Hostel - Adults Only),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,8.7,114097
The Adler a Hollywood Hotel,"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,8.8,259612
Dunes Inn Sunset,"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,8.1,199398
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) ",38.6,7,2023-09-10,일,8.2,166838
La Quinta Inn & Suites by Wyndham Buena Park,"부에나 파크, 로스앤젤레스 (CA) ",28.2,7,2023-09-10,일,7.8,153068
버벌리 인 호텔 (Beverly Inn),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,6.6,101914
애너하임 데저트 인 앤 스위트 (Anaheim Desert Inn & Suites),"애너하임, 로스앤젤레스 (CA) ",39.9,7,2023-09-10,일,8.6,297423
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) ",42.1,7,2023-09-10,일,8.6,195264
Homewood Suites by Hilton Anaheim Resort - Convention Center,"애너하임, 로스앤젤레스 (CA) ",40.7,7,2023-09-10,일,8.8,203556
Trend Hotel at LAX Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.0,7,2023-09-10,일,7.7,134224
Hilton Garden Inn Anaheim Resort,"애너하임, 로스앤젤레스 (CA) ",39.8,7,2023-09-10,일,8.6,270380
베스트웨스턴 버뱅크 에어포트 인 (Best Western Burbank Airport Inn),"버뱅크, 로스앤젤레스 (CA) ",11.2,7,2023-09-10,일,8.1,206738
더 웨스틴 파사데나 (The Westin Pasadena),"파사데나, 로스앤젤레스 (CA) ",13.6,7,2023-09-10,일,8.4,287603
스프링힐 스위트 애너하임 메인게이트 (SpringHill Suites Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) ",38.4,7,2023-09-10,일,9.0,229723
Hotel Ziggy Los Angeles,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-10,일,8.2,265066
InterContinental - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.8,337077
르네상스 로스앤젤레스 에어포트 호텔 (Renaissance Los Angeles Airport Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.9,7,2023-09-11,월,8.1,173255
Four Points by Sheraton Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-11,월,7.2,129620
애너하임 메리어트 (Anaheim Marriott),"애너하임, 로스앤젤레스 (CA) ",40.3,7,2023-09-11,월,8.7,129620
아벤투라 호텔 (Aventura Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.06,7,2023-09-11,월,8.5,185275
로스엔젤레스 다운타운에 있는 숙소 (4성급) (4-star hotel in the Downtown Los Angeles neighborhood),"로스엔젤레스 다운타운, 로스앤젤레스 (CA)",,7,2023-09-11,월,8.0,143147
The Biltmore Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.0,174538
Rotex Western Inn - Adults Only,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.3,131994
로우스 할리우드 호텔 (Loews Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.5,305970
더 라인 호텔 (The LINE Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.9,248729
미야코 호텔 로스앤젤레스 (Miyako Hotel Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.7,211902
프리핸드 로스앤젤레스 (Freehand Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,32032
Sonesta Los Angeles Airport LAX,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-11,월,7.9,167325
Redondo Beach Inn - Adults Only,"토런스, 로스앤젤레스 (CA) ",17.0,7,2023-09-11,월,7.4,167325
Libra Hotel - Adults Only,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.9,42980
애너하임에 있는 숙소 (4성급) (4-star hotel in the Anaheim neighborhood),"애너하임, 로스앤젤레스 (CA)",,7,2023-09-11,월,8.0,209215
킹스 인 애너하임 앳 더 파크 앤 컨벤션 센터 (Kings Inn Anaheim at The Park & Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-11,월,8.6,138321
가든 스위트 호텔 (Garden Suite Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.4,191153
citizenM Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.9,222082
로스엔젤레스 다운타운에 있는 숙소 (4성급) (4-star hotel in the Downtown Los Angeles neighborhood),"로스엔젤레스 다운타운, 로스앤젤레스 (CA)",,7,2023-09-11,월,8.0,231459
Anaheim Marriott Suites,"애너하임, 로스앤젤레스 (CA) ",41.5,7,2023-09-11,월,8.1,156571
소피텔 로스 앤젤레스 앳 비벌리 힐스 호텔 (Sofitel Los Angeles at Beverly Hills Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.3,395021
옥스퍼드 팰리스 호텔 (Oxford Palace Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.4,243840
하워드 존슨 바이 윈덤 애너하임 호텔 앤 워터 플레이그라운드 (Howard Johnson by Wyndham Anaheim Hotel & Water Playground),"애너하임, 로스앤젤레스 (CA) ",39.7,7,2023-09-11,월,8.8,243840
세임선 할리우드 (포멀리 워크 오프 페임 호스텔) (Samesun Hollywood (formerly Walk of Fame Hostel)),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.3,41674
애너하임에 있는 숙소 (3.5성급) (3.5-star hotel in the Anaheim neighborhood),"애너하임, 로스앤젤레스 (CA)",,7,2023-09-11,월,8.0,296398
H 바이 H 호스피탈리티 (H by H Hospitality),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.0,174320
E 센트럴 호텔 다운타운 로스앤젤레스 (E Central Hotel Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.6,187558
킴튼 에벌리 호텔 (Kimpton Everly Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.3,297408
글렌데일에 있는 숙소 (3성급) (3-star hotel in the Glendale neighborhood),"글렌데일, 로스앤젤레스 (CA)",,7,2023-09-11,월,8.0,221157
라마다 바이 윈덤 로스앤젤레스/윌셔 센터 (Ramada by Wyndham Los Angeles/Wilshire Center),"코리아타운, 로스앤젤레스 (CA) ",0.03,7,2023-09-11,월,7.2,173526
레닥 게이트웨이 호텔 인 토랜스 (Redac Gateway Hotel in Torrance),"토런스, 로스앤젤레스 (CA) ",22.0,7,2023-09-11,월,8.1,144457
Luskin Hotel,"웨스트우드, 로스앤젤레스 (CA) ",5.2,7,2023-09-11,월,9.4,1093046
베스트웨스턴 플러스 호텔 앳 더 컨벤션 센터 (Best Western Plus Hotel at the Convention Center),"롱비치, 로스앤젤레스 (CA) ",30.5,7,2023-09-11,월,8.6,1093046
힐튼 로스앤젤레스 에어포트 (Hilton Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.1,7,2023-09-11,월,7.8,178645
베스트웨스턴 플러스 선셋 플라자 호텔 (Best Western Plus Sunset Plaza Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,460716
Anaheim Majestic Garden Hotel,"애너하임, 로스앤젤레스 (CA) ",38.7,7,2023-09-11,월,8.4,199999
Orange Drive Hostel - Adults Only,"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.7,49089
홀리데이 인 로스앤젤레스 - LAX 에어포트 (Holiday Inn Los Angeles - LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-11,월,7.6,170942
윌셔 크레스트 호텔 (Wilshire Crest Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,223708
쉐라톤 게이트웨이 로스앤젤레스 호텔 (Sheraton Gateway Los Angeles Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-11,월,8.0,178388
더 할리우드 루즈벨트 (The Hollywood Roosevelt),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.6,304363
Hotel Koxie,"코리아타운, 로스앤젤레스 (CA) ",0.3,7,2023-09-11,월,7.3,136039
라 퀸타 인 앤 스위트 바이 윈덤 LAX (La Quinta Inn & Suites by Wyndham LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-11,월,7.6,169464
하얏트 리젠시 로스앤젤레스 인터내셔널 에어포트 (Hyatt Regency Los Angeles International Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.3,7,2023-09-11,월,8.3,237513
더블트리 바이 힐튼 로스엔젤레스 다운타운 호텔 (Doubletree by Hilton Los Angeles Downtown Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.6,227125
USC 호텔 (USC Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",2.3,7,2023-09-11,월,8.6,211748
더 웨스틴 로스앤젤레스 공항 (The Westin Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.1,7,2023-09-11,월,8.0,195072
라마다 플라자 바이 윈덤 웨스트 할리우드 호텔 앤 스위트 (Ramada Plaza by Wyndham West Hollywood Hotel & Suites),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.2,267813
미야코 하이브리드 호텔 (Miyako Hybrid Hotel),"토런스, 로스앤젤레스 (CA) ",22.7,7,2023-09-11,월,8.7,233377
"tommie Hollywood, part of Jdv by Hyatt","헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,216581
애너하임 호텔 (Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) ",40.1,7,2023-09-11,월,8.4,267309
호텔 노르망디 로스앤젤레스 (Hotel Normandie Los Angeles),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.1,184336
뉴 서울 호텔 (New Seoul Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.04,7,2023-09-11,월,8.5,218237
Hotel Indigo Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.4,264508
더블트리 바이 힐튼 랙스 엘 세군도 (Doubletree By Hilton Lax El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",16.1,7,2023-09-11,월,7.4,248409
더 가드프리 호텔 할리우드 (The Godfrey Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,285293
알암브라 호텔 (Alhambra Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.3,7,2023-09-11,월,8.4,285293
"SLS Hotel, a Luxury Collection Hotel, Beverly Hills","비벌리 힐스, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,512320
할리우드 셀레브리티 호텔 (Hollywood Celebrity Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.8,232899
수 카사 앳 베니스 비치 (Su Casa at Venice Beach),"베니스 비치, 로스앤젤레스 (CA) ",11.6,7,2023-09-11,월,8.8,246507
소네스타 실렉트 로스앤젤레스 LAX 엘 세군도 (Sonesta Select Los Angeles LAX El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.8,7,2023-09-11,월,7.9,171830
에이스 호텔 다운타운 로스앤젤레스 (Ace Hotel Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.1,263978
쉐라톤 그랜드 로스앤젤레스 (Sheraton Grand Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.4,345226
비벌리 힐스 메리어트 (Beverly Hills Marriott),"비벌리 힐스, 로스앤젤레스 (CA) ",1.3,7,2023-09-11,월,7.5,388912
가와다 (Kawada Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.4,7,2023-09-11,월,7.5,186622
힐튼 산타 모니카 호텔 앤 스위트 (Hilton Santa Monica Hotel & Suites),"산타 모니카, 로스앤젤레스 (CA) ",11.1,7,2023-09-11,월,8.1,446754
코트야드 롱 비치 에어포트 (Courtyard Long Beach Airport),"롱비치, 로스앤젤레스 (CA) ",25.5,7,2023-09-11,월,8.6,446754
로스앤젤레스 에어포트 메리어트 (Los Angeles Airport Marriott),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-11,월,8.1,206622
포 포인츠 바이 쉐라톤 로스앤젤레스 웨스트사이드 (Four Points by Sheraton Los Angeles Westside),"컬버 시티, 로스앤젤레스 (CA) ",9.2,7,2023-09-11,월,8.1,258573
Sheraton Park Hotel at the Anaheim Resort,"애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-11,월,8.3,437757
더 웨스틴 보나벤처 호텔 앤 스위트 (The Westin Bonaventure Hotel and Suites),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.4,345354
패서디나 호텔 앤 풀 (Pasadena Hotel & Pool),"파사데나, 로스앤젤레스 (CA) ",14.2,7,2023-09-11,월,8.6,224023
힐튼 아나헤임 (Hilton Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) ",40.3,7,2023-09-11,월,8.0,233320
"호텔 룰루 BW 프리미어 컬렉션 (Hotel Lulu, BW Premier Collection)","애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-11,월,8.5,217082
O Hotel by LuxUrban,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.0,190565
미카도 호텔 (Mikado Hotel),"버뱅크, 로스앤젤레스 (CA) ",7.3,7,2023-09-11,월,7.8,148840
LAX Stadium Inn,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.1,7,2023-09-11,월,7.5,148840
힐튼 로스앤젤레스/유니버설 시티 (Hilton Los Angeles/Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,7,2023-09-11,월,8.3,392061
굿 나이트 인 부에나 파크 (Good Nite Inn Buena Park ),"부에나 파크, 로스앤젤레스 (CA) ",29.7,7,2023-09-11,월,8.0,102798
Samesun Venice Beach,"베니스 비치, 로스앤젤레스 (CA) ",11.7,7,2023-09-11,월,8.2,55588
데이즈 인 바이 윈덤 로스앤젤레스 LAX/ 레돈도&맨해튼비치 (Days Inn by Wyndham Los Angeles LAX/ Redondo&ManhattanBeach),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",18.2,7,2023-09-11,월,8.0,124970
Rumi hostel - Adults Only,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,34073
쉘터 호텔 (Shelter Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,215653
HI 로스앤젤레스 - 산타 모니카 호스텔 (HI Los Angeles - Santa Monica Hostel),"산타 모니카, 로스앤젤레스 (CA) ",11.4,7,2023-09-11,월,8.8,61602
Wingate by Wyndham Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.3,7,2023-09-11,월,6.4,213696
코트야드 로스앤젤레스 파사데나/몬로비아 (Courtyard Los Angeles Pasadena/Monrovia),"파사데나, 로스앤젤레스 (CA) ",23.0,7,2023-09-11,월,8.1,172100
호텔 MDR 마리나 델 레이 - 어 더블트리 바이 힐튼 (Hotel MDR Marina del Rey - a DoubleTree by Hilton),"마리나 델 레이, 로스앤젤레스 (CA) ",10.3,7,2023-09-11,월,7.7,172100
Travelodge by Wyndham LAX,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.3,7,2023-09-11,월,7.4,178265
할리우드 시티 인 (Hollywood City Inn),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.8,155875
8th and Ardmore,"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.2,32504
슈퍼 8 바이 윈덤 애너하임 - 디즈니랜드 드라이브 (Super 8 By Wyndham Anaheim - Disneyland Drive),"애너하임, 로스앤젤레스 (CA) ",38.6,7,2023-09-11,월,7.6,161588
더 커머스 카지노 앤 호텔 (The Commerce Casino & Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",10.2,7,2023-09-11,월,7.7,152096
안다즈 웨스트 할리우드 (Andaz West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.7,492813
게이트웨이 호텔 산타 모니카 (Gateway Hotel Santa Monica),"산타 모니카, 로스앤젤레스 (CA) ",9.4,7,2023-09-11,월,8.3,331754
더 딕시 할리우드 호텔 (The Dixie Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.6,195058
쇼트 스토리 호텔 (Short Stories Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.6,357377
할리우드 호텔 - 더 호텔 오브 할리우드 니어 유니버설 스튜디오 (Hollywood Hotel - The Hotel of Hollywood Near Universal Studios),"헐리우드, 로스앤젤레스 (CA) ",0.2,7,2023-09-11,월,7.3,208714
Conrad Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,9.0,467980
Four Points by Sheraton Anaheim,"애너하임, 로스앤젤레스 (CA) ",39.1,7,2023-09-11,월,7.7,206622
힐튼 패서디나 호텔 (Hilton Pasadena Hotel),"파사데나, 로스앤젤레스 (CA) ",13.3,7,2023-09-11,월,8.3,539874
코르토나 인 & 스위트 애너하임 리조트 (Cortona Inn and Suites Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",40.6,7,2023-09-11,월,7.9,182932
하얏트 리젠시 오렌지 카운티 (Hyatt Regency Orange County),"애너하임, 로스앤젤레스 (CA) ",41.4,7,2023-09-11,월,8.6,227990
베스트웨스턴 플러스 LA 미드-타운 호텔 (Best Western Plus LA Mid-Town Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,7.9,229723
호텔 델 플로레스 (Hotel del Flores),"비벌리 힐스, 로스앤젤레스 (CA) ",0.9,7,2023-09-11,월,6.1,140721
Solara Inn and Suites,"애너하임, 로스앤젤레스 (CA) ",39.0,7,2023-09-11,월,7.4,122428
르네상스 롱 비치 호텔 (Renaissance Long Beach Hotel),"롱비치, 로스앤젤레스 (CA) ",30.5,7,2023-09-11,월,8.5,122428
나이트 인 앳 유니버설 시티 (Nite Inn at Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",3.2,7,2023-09-11,월,8.1,199999
비포시텔 애너하임 (Bposhtels Anaheim),"애너하임, 로스앤젤레스 (CA) ",41.2,7,2023-09-11,월,7.9,37590
베스트웨스턴 플러스 스토발 인 (Best Western Plus Stovall Inn),"애너하임, 로스앤젤레스 (CA) ",39.7,7,2023-09-11,월,8.4,242556
더 호텔 할리우드 (The Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) ",,7,2023-09-11,월,7.8,145457
홀리데이 인 익스프레스 로스앤젤레스 LAX 에어포트 (Holiday Inn Express Los Angeles LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",11.7,7,2023-09-11,월,8.5,248973
페어필드 인 앤 스위트 로스앤젤레스 LAX/엘 세군도 (Fairfield Inn & Suites Los Angeles LAX/El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.9,7,2023-09-11,월,8.1,204055
Omni Los Angeles at California Plaza,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.6,291385
알라모 인 앤드 스위트 - 컨벤션 센터 (Alamo Inn and Suites - Convention Center),"애너하임, 로스앤젤레스 (CA) ",39.6,7,2023-09-11,월,8.6,182867
엘란 호텔 (Elan Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-11,월,8.7,276181
